created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls
2020-12-03T22:50:11+00:00,1334631044792922119,1334631044792922119,These two girls haven’t been allowed visits with their dad in 10 months. Maduro’s relaxed Covid restrictions in December should include the political prisoner families. @mbachelet #BacheletBastaDeAlcahueterias #COVID19 #Justicia,en,False,False,0,2,0,0,1334614823875833861,,,67312987,scarletestrada,Scarlet Estrada,False,,,"#BacheletBastaDeAlcahueterias , #COVID19 , #Justicia",mbachelet,
2020-12-03T22:50:11+00:00,1334631042729340929,1334631042729340929,"Welche Einschränkungen wir 2021 haben werden,  bestimmen wir  jetzt. Kurzsichtige Entscheide bringen uns nicht weiter.
#COVID19",de,False,False,0,0,0,0,,,,1497832783,barbaburg,Barbara Burger,False,,,#COVID19,,
2020-12-03T22:50:10+00:00,1334631040535683079,1334631040535683079,"1/ Transparency regarding the #COVID19 vaccine is so crucial. There has long been a mistrust within the African American community, particularly when you think about the Tuskegee Experiment, etc.
I recently wrote about bridging the trust gap:
https://t.co/yEp7h25Dg8",en,False,False,3,5,1,0,1334455414486945793,,,90639372,RepDwightEvans,Dwight Evans #CountEveryVote,True,,,#COVID19,,https://t.co/yEp7h25Dg8
2020-12-03T22:50:10+00:00,1334631039382261760,1334573366410264577,"@JoeBiden @KamalaHarris Dear President Joe Biden
If you don't use fast and very accurate antibody tests to test immunity and whoever needs vaccine first, the action ends in chaos! Give an innovative North American biotech company @medmira a chance!

@KamalaHarris @USAGov #COVID19 #USA #healthcare",en,False,False,0,0,0,0,,,,438028665,DerKlan,Der Klan,False,1334573366410264577,939091,"#COVID19 , #USA , #healthcare","JoeBiden , KamalaHarris , medmira , KamalaHarris , USAGov",
2020-12-03T22:50:09+00:00,1334631033959014409,1334631033959014409,"Members of the Regenstrief #GlobalHealth #Informatics team are presenting at the Global Digital Health Forum. Among the topics are new @OpenHIE use cases, @OpenMRS for #COVID19, strengthening HIT and creating data use communities. #gdhf2020 https://t.co/Qcrr53iidb https://t.co/YhB8dmoRoA",en,False,False,0,1,0,1,,,,171464986,Regenstrief,"Regenstrief Institute, Inc.",False,,,"#GlobalHealth , #Informatics , #COVID19 , #gdhf2020","OpenHIE , OpenMRS",https://t.co/Qcrr53iidb
2020-12-03T22:50:04+00:00,1334631011657900035,1334631011657900035,"😷 México le compra a Pfizer 34.4 millones de vacunas contra el #COVID19 
https://t.co/FoGtzHysIb",es,False,False,1,1,0,0,,,,65391032,InfochannelMX,Infochannel,False,,,#COVID19,,https://t.co/FoGtzHysIb
2020-12-03T22:50:02+00:00,1334631005718781953,1334631005718781953,"New @CDCgov quarantine guidelines allow people who have come in contact with a #coronavirus-infected person to resume normal activity after 10 days, down from the 14-day period recommended since the onset of the pandemic: https://t.co/rmNSe1IHhJ h/t @AP #COVID19 #PublicHealth",en,False,False,0,0,0,0,,,,48817182,CSAC_Counties,California State Association of Counties®,False,,,"#coronavirus , #COVID19 , #PublicHealth","CDCgov , AP",https://t.co/rmNSe1IHhJ
2020-12-03T22:50:02+00:00,1334631004527599617,1334631004527599617,#EPSTEIN #GHISLAINEMAXWELL #COVID19 #COVID19UK #COVIDIOTS #SPIRITCOOKING #CHILDSEXTRAFFICKING #ROCKEFELLER #NEWWORLDORDER #ELMGUESTHOUSE #BUCKINGHAMPALACE #CLINTONFOUNDATION #ROTHSCHILD #JIMMYSAVILE #VACCINE #COVIDHOAX2020 #SCAMDEMIC2020 #KNOWYOURENEMY #BILLGATES #ELECTIONFRAUD,und,False,False,0,2,0,0,1334208044226535428,,,2548709839,LA4X51,Lee 🏴󠁧󠁢󠁷󠁬󠁳󠁿,False,,,"#EPSTEIN , #GHISLAINEMAXWELL , #COVID19 , #COVID19UK , #COVIDIOTS , #SPIRITCOOKING , #CHILDSEXTRAFFICKING , #ROCKEFELLER , #NEWWORLDORDER , #ELMGUESTHOUSE , #BUCKINGHAMPALACE , #CLINTONFOUNDATION , #ROTHSCHILD , #JIMMYSAVILE , #VACCINE , #COVIDHOAX2020 , #SCAMDEMIC2020 , #KNOWYOURENEMY , #BILLGATES , #ELECTIONFRAUD",,
2020-12-03T22:50:01+00:00,1334631002786959360,1334631002786959360,Sólo un 4% de los contagios #covid19 a sanitarios hasta septiembre se han reconocido como accidente laboral. @fssccoo y @amytsmedicos piden que se reconozca la enfermedad profesional https://t.co/gSrsVuqVEn https://t.co/yxLzBaCrdC,es,False,False,1,0,0,0,,,,277963374,CFarmaceutico,Correo Farmacéutico,False,,,#covid19,"fssccoo , amytsmedicos",https://t.co/gSrsVuqVEn
2020-12-03T22:50:01+00:00,1334631001411252224,1334631001411252224,"Proyecto de IA basado en Computing Visión para identificar en la vía pública, distanciamiento de los peatone..
📞 598 2900 8192
📩 info@mvdanalytics.com
https://t.co/P1xq3fJRRZ

#seguridad #inteligenciaartificial #deteccion #covid19 #aletrastempranas #uruguay #fotos #videos https://t.co/H73OoBDnou",es,False,False,0,0,0,0,,,,1326236507275980807,mvdanalytics1,mvdanalytics,False,,,"#seguridad , #inteligenciaartificial , #deteccion , #covid19 , #aletrastempranas , #uruguay , #fotos , #videos",,https://t.co/P1xq3fJRRZ
2020-12-03T22:50:00+00:00,1334630996797501440,1334630996797501440,"@BlackSoulFood I will crowdfunding campaign, gofundme, kickstarter promotion
https://t.co/wnb4AyDOPM
#Kickstarter #indiegogo #family #ChristmasTree #NewYear2021  #footballindex #BTC #viral #COVID19 #zazafamily  #9YearsOf5SOS #jackharlow #leefang",en,False,False,0,0,0,0,,,,1311061864793673733,AchiChinelo,achi chinelo,False,,2882754975,"#Kickstarter , #indiegogo , #family , #ChristmasTree , #NewYear2021 , #footballindex , #BTC , #viral , #COVID19 , #zazafamily , #9YearsOf5SOS , #jackharlow , #leefang",BlackSoulFood,https://t.co/wnb4AyDOPM
2020-12-03T22:50:00+00:00,1334630995849523200,1334630995849523200,"La reanudación progresiva de la actividad económica y social se postergará en #Grecia, tras los elevados casos de #Covid19. 

#OnceNoticias tiene la información. 👇
https://t.co/dTKpiBi3XK",es,False,False,1,2,1,0,,,,1413528254,OnceNoticiasTV,Once Noticias 📱📺,True,,,"#Grecia , #Covid19 , #OnceNoticias",,https://t.co/dTKpiBi3XK
2020-12-03T22:50:00+00:00,1334630995732156422,1334630995732156422,"Entre agosto e outubro, os casos de #Covid19 saltaram de 335 para mais de 1,2 mil, um aumento de 250%. Menos de 5% da população foi testada, segundo relatório também entregue no Congresso. Os Yanomami e Ye'kwana exigem #ForaGarimpoForaCovid! Entenda  👇🏾
https://t.co/zF5B8PdVGG",pt,False,False,0,1,0,0,,,,153871690,conectas,Conectas,True,,,"#Covid19 , #ForaGarimpoForaCovid",,https://t.co/zF5B8PdVGG
2020-12-03T22:50:00+00:00,1334630995648114689,1334630995648114689,"Especialistas de la @UNAM_MX alertaron que si el plan de vacunación contra el #Covid19 se mantiene de manera intensa y eficaz, el riesgo de contagio disminuirá para el segundo semestre de 2021. 

https://t.co/A5RebrW4Zv",es,False,False,15,36,1,1,,,,35977487,lajornadaonline,La Jornada,True,,,#Covid19,UNAM_MX,https://t.co/A5RebrW4Zv
2020-12-03T22:50:00+00:00,1334630995602022401,1334630995602022401,"Científicos descubren que el #COVID19 podría entrar al cerebro a través de la nariz

https://t.co/IuS9buovyY",es,False,False,0,0,0,0,,,,534737520,Noticiero,Noticiero Factual,False,,,#COVID19,,https://t.co/IuS9buovyY
2020-12-03T22:49:59+00:00,1334630992565456897,1334630992565456897,"🔴#AHORA|😷🦠Vacuna #COVID19 tendrá éxito si la población tiene confianza: #OMS

✅Nota completa👇🏽
https://t.co/O8S1RP2cG4",es,False,False,0,0,0,0,,,,315278595,AhoraTabasco,Ahora Tabasco,False,,,"#AHORA , #COVID19 , #OMS",,https://t.co/O8S1RP2cG4
2020-12-03T22:49:58+00:00,1334630989692350464,1334630989692350464,"Today's PREP Act declaration empowers providers to leverage telehealth to improve access to potentially lifesaving #COVID19 medical countermeasures, increase access to #PPE, and simplify administration of COVID-19 vaccines once they are available. https://t.co/Uqwz1CbpLt",en,False,False,0,0,0,0,1334542838969884674,,,22179692,DrKadlec_ASPR,Dr. Robert Kadlec,True,,,"#COVID19 , #PPE",,https://t.co/Uqwz1CbpLt
2020-12-03T22:49:58+00:00,1334630988073345024,1334630988073345024,"NOW: I'm live with @RepJasonCrow talking about #COVID19 and its disproportionate impact on Native communities. 

Join us! https://t.co/dLwzUawyIp",en,False,False,9,29,0,0,1334630721646960647,,,1080695666760929280,RepDebHaaland,Rep. Deb Haaland,True,,,#COVID19,RepJasonCrow,https://t.co/dLwzUawyIp
2020-12-03T22:49:57+00:00,1334630984877187073,1334630984877187073,"To keep it accurate and useful, pretend as if it is March or April 2021. #covidcanada #covid19 #TrudeauFailure",en,False,False,0,0,0,0,1334619287370260480,,,17855637,calgaryian_,sports fan,False,,,"#covidcanada , #covid19 , #TrudeauFailure",,
2020-12-03T22:49:57+00:00,1334630983044268032,1334630983044268032,"The KMG Show EP 195 at 4 pm PST/7 pm EST
👉The End Times #COVID19
👉‘No Significant Evidence’
👉Glass Ceiling, My Ass
👉Kanadian Korner
👉#TerryGilliam’s Brazil
https://t.co/AttqJkuWmz https://t.co/X0fDiR2nMW",en,False,False,1,0,0,0,,,,3609762852,KMGVictoria,Kevin Michael Grace🏴󠁧󠁢󠁷󠁬󠁳󠁿🇮🇪⚜🇳🇴,False,,,"#COVID19 , #TerryGilliam",,https://t.co/AttqJkuWmz
2020-12-03T22:49:52+00:00,1334630964723666946,1334630964723666946,"#COVID19
TRUMPS ABYSMAL 1 YEAR RECORD OF NEGLIGENCE+ FAILURE 1/20/20-1/20/21:
-Shortage of rapid,accurate tests,PPE,ICU’s,med staff
-No quarantine for exposed/+,no contact tracing
-No nationwide mask/social distancing order
-No Fed plan
-Cases,deaths soar
-70-99% DIED NEEDLESSLY",en,False,False,4,10,0,1,,,,825854633373483011,koslen_bambi,Bambi Koslen,False,,,#COVID19,,
2020-12-03T22:49:52+00:00,1334630964597841921,1334630964597841921,"BURKINA FASO

52 nouveaux cas confirmés #CoViD19BF, aucun nouveau décès, 12 nouvelles guérisons

Totaux :
- Cas confirmés #covid19 : 3062
- Décès : 68
- Guérisons : 2679
- Cas actifs : 315

Cartes &amp; données : https://t.co/OeVKt3EUhb #africacovid19 #covid19BURKINAFASO https://t.co/gVxVRYj7Qo",fr,False,False,0,0,0,0,,,,1093956432104431616,NCoVAfrica,CoViD19-ΛFЯICΛ,False,,,"#CoViD19BF , #covid19 , #africacovid19 , #covid19BURKINAFASO",,https://t.co/OeVKt3EUhb
2020-12-03T22:49:49+00:00,1334630951507333125,1334630951507333125,"With this many hosts acting as incubators, the virus is constantly mutating and evolving making old antibodies useless. 

Without full lockdown and mask mandates we are fucked. If it takes sending military into @gop states that refuse to take action vs #COVID19  then so be it.",en,False,False,0,0,0,0,1334504400295964673,,,1146174267865911296,Blue_Duck_69,Blue Duck from Lonesome Dove,False,,,#COVID19,GOP,
2020-12-03T22:49:49+00:00,1334630950651703298,1334630950651703298,This wall has not made the US safe from #COVID19,en,False,False,0,1,0,0,1334601126281408517,,,453639812,pass_blue,PassBlue,False,,,#COVID19,,
2020-12-03T22:49:49+00:00,1334630950530068480,1334630950530068480,@AEG_Presents is putting the brilliant @Suzi_Quattro on at Royal Albert Hall in April 2022 Maybe there is light at end of #COVID19 tunnel (If it's as good as the gig she did for me it'll be one of the best you'll see) @RealKenBruce @DonaldCMacleod @Iromg @maryrhodestv,en,False,False,0,1,0,0,,,,783185609326288896,Driver4hire1,S,False,,20675763,#COVID19,"AEG_Presents , Suzi_Quattro , RealKenBruce , DonaldCMacleod , Iromg , maryrhodestv",
2020-12-03T22:49:49+00:00,1334630950437842945,1334630950437842945,.@SenateGOP your move. No more blame game. Put up or shut up. #COVID19 #stimuluspackage #stimulus #StimulusNow #StayHome #herosact,en,False,False,3,11,0,1,1334625600309522436,,,1182773762753777667,JohnVetsResist1,John #USMC #VetsResistSquadron,False,,,"#COVID19 , #stimuluspackage , #stimulus , #StimulusNow , #StayHome , #herosact",SenateGOP,
2020-12-03T22:49:44+00:00,1334630929638166529,1334630929638166529,"$MRNA reaffirms 20M doses of #COVID19 vax avail by YE, 100-125M globally in 1Q21, with 85-100M of those available in the U.S. and 15-25M of those available ex U.S. https://t.co/CjCmnoMKVY",en,False,False,0,0,0,0,,,,2848493747,jeff_cranmer,Jeff Cranmer,False,,,#COVID19,,https://t.co/CjCmnoMKVY
2020-12-03T22:49:42+00:00,1334630919320330240,1334630919320330240,The highlight of my day with Covid. I go take a shower about 5pm and change into one of three pair of sweatpants and a new shirt. Yeah...what a day.  #COVID19  #QuarantineLife https://t.co/wM0lv7n0Ke,en,False,False,0,2,0,0,,,,2795915756,KCBundesliga,KCBundesliga,False,,,"#COVID19 , #QuarantineLife",,
2020-12-03T22:49:41+00:00,1334630918791827456,1334630918791827456,"California to impose regional stay-at-home order to ease Covid hospitalizations, governor says. https://t.co/qTJGW9pHhW #statrproginc #safety #covid19 #covid #pandemic #precautions",en,False,False,0,0,0,0,,,,4799440515,StatprogInc,STATProg Inc.,False,,,"#statrproginc , #safety , #covid19 , #covid , #pandemic , #precautions",,https://t.co/qTJGW9pHhW
2020-12-03T22:49:40+00:00,1334630913205006338,1334630913205006338,#Covid19 #3DIC2020,und,False,False,0,0,0,0,1334625146905235459,,,22703532,CarlosAnax,Carlos A. Cubas,False,,,"#Covid19 , #3DIC2020",,
2020-12-03T22:49:39+00:00,1334630909711167496,1334630909711167496,"@FlappyNewYear I will crowdfunding campaign, gofundme, kickstarter promotion
https://t.co/wnb4AyDOPM
#Kickstarter #indiegogo #family #ChristmasTree #NewYear2021  #footballindex #BTC #viral #COVID19 #zazafamily  #9YearsOf5SOS #jackharlow #leefang",en,False,False,0,0,0,0,,,,1311061864793673733,AchiChinelo,achi chinelo,False,,1151224142965944320,"#Kickstarter , #indiegogo , #family , #ChristmasTree , #NewYear2021 , #footballindex , #BTC , #viral , #COVID19 , #zazafamily , #9YearsOf5SOS , #jackharlow , #leefang",FlappyNewYear,https://t.co/wnb4AyDOPM
2020-12-03T22:49:38+00:00,1334630906053730306,1334349032664154113,@MayorOfLA You forgot one: Stop living! Let people decide for themselves what they can do. We know the risks. Each of us has been affected by #covid19 Also each of us has probably known someone who has had it &amp; maybe didn't survive. #overcoronavirusalready #stopjuststop #fearmongering,en,False,False,2,1,0,0,,,,2192945234,Rebtucker1968,Rebecca Tucker,False,1334349032664154113,17070113,"#covid19 , #overcoronavirusalready , #stopjuststop , #fearmongering",MayorOfLA,
2020-12-03T22:49:38+00:00,1334630902845091847,1334630902845091847,COVID-19 🇦🇷 (ARGENTINA): CALENDARIO. CASOS DIARIOS DETECTADOS entre el 1 MARZO y el 3 de DICIEMBRE. #COVID19 #coronavirus #Rstats https://t.co/Bd1JEP6xFh,es,False,False,3,1,0,0,,,,973905921356324864,lucasmmedrano07,Lucas Medrano,False,,,"#COVID19 , #coronavirus , #Rstats",,
2020-12-03T22:49:36+00:00,1334630897757261824,1334630897757261824,#COVID19 #Lockdown #CollateralDamage,und,False,False,0,0,0,0,1333704574566346752,,,3222921301,avoiceforchoice,A Voice For Choice Advocacy,False,,,"#COVID19 , #Lockdown , #CollateralDamage",,
2020-12-03T22:49:33+00:00,1334630883891040260,1334630883891040260,"ScienceMagazine: ""Income inequality in college attendance &amp; graduation in the [U.S.] was troublingly large before the [#COVID19] pandemic. 

Without an aggressive infusion of federal support ... these already sizable gaps will likely widen into chasms."" … https://t.co/8ZKh5IrqVn",en,False,False,0,0,0,0,,,,1136668549718708225,VIncelius,VirginSlayerIncelius,False,,,#COVID19,,
2020-12-03T22:49:33+00:00,1334630881416392707,1334630881416392707,Ho sentito @Margelletti a #portaaporta . Ho pianto. #COVID19,it,False,False,1,3,2,0,,,,457622220,MichaelRooster,Michele Gallo,False,,,"#portaaporta , #COVID19",Margelletti,
2020-12-03T22:49:30+00:00,1334630868938264579,1334630868938264579,"#NewYear2021I will crowdfunding campaign, gofundme, kickstarter promotion
https://t.co/wnb4AyDOPM
#Kickstarter #indiegogo #family #ChristmasTree #NewYear2021  #footballindex #BTC #viral #COVID19 #zazafamily  #9YearsOf5SOS #jackharlow #leefang",en,False,False,0,0,0,0,,,,1311061864793673733,AchiChinelo,achi chinelo,False,,,"#NewYear2021I , #Kickstarter , #indiegogo , #family , #ChristmasTree , #NewYear2021 , #footballindex , #BTC , #viral , #COVID19 , #zazafamily , #9YearsOf5SOS , #jackharlow , #leefang",,https://t.co/wnb4AyDOPM
2020-12-03T22:49:27+00:00,1334630860168028161,1334630860168028161,I’m trying to get my prof health assoc to approve a MO mask mandate advocacy letter. Who can we rally with? Who’s put it out there already? @me #MOMaskMandate #Missouri #MaskUp #maskmandate #COVIDー19 #COVID19 #USA #health #healthadvocacy #SOS 🏳️,en,False,False,1,2,0,0,,,,190479505,michelainestl,Racism is a Public Health Crisis,False,,,"#MOMaskMandate , #Missouri , #MaskUp , #maskmandate , #COVIDー19 , #COVID19 , #USA , #health , #healthadvocacy , #SOS",Me,
2020-12-03T22:49:27+00:00,1334630859924713472,1334630859924713472,"Wow! Over 600k people have joined the @Yunus_Centre to call for a Global Common Good #Covid19 #Vaccine -- free of patents, so that everyone in the world can have access, even the poorest. Sign and RT!  https://t.co/L6jSEvg3tZ",en,False,False,0,0,0,0,,,,222954653,jaccolfm,jaccol,False,,,"#Covid19 , #Vaccine",Yunus_Centre,https://t.co/L6jSEvg3tZ
2020-12-03T22:49:23+00:00,1334630840400302084,1334630840400302084,"theJagmeetSingh: While families struggled through #COVID19, Canada’s big banks made $41.2 billion in profits

Billions — off the backs of people by charging high interest rates

Instead of helping wealthy CEOs, you can count on us to bring in a wealth ta… https://t.co/XeuJgOJ5rN",en,False,False,0,0,0,0,1334574351023099904,,,1285216148582277121,StanningOrange,Stanning Orange,False,,,#COVID19,,https://t.co/XeuJgOJ5rN
2020-12-03T22:49:21+00:00,1334630833995575300,1334630833995575300,Tonight on @fox5ny NYC &amp; Nat'l #COVID19 numbers @NewYorkStateAG latest on investigating Pres Trump &amp; @saquon talks about his injuries plus @warnerbros changing how you see new films,en,False,False,1,9,0,1,,,,32386092,loristokes,Lori Stokes TV,False,,,#COVID19,"fox5ny , NewYorkStateAG , saquon , warnerbros",
2020-12-03T22:49:21+00:00,1334630833391624193,1334630833391624193,Take a moment to consider how far #Bahrain has come along in 2020 #F1 #IISSMD20 #COVID19 https://t.co/vtFB548osS via @TheNationalNews,en,False,False,0,0,0,0,,,,14620479,ddamned,Damien McElroy,True,,,"#Bahrain , #F1 , #IISSMD20 , #COVID19",TheNationalNews,https://t.co/vtFB548osS
2020-12-03T22:49:19+00:00,1334630823857942531,1334630823857942531,Never forget that the mass death we are experiencing was largely avoidable. This was and is a choice made by the people that pretend to run this country. They deserve nothing but our contempt and scorn. Democrat and Republican alike. #COVID19 #FailedState,en,False,False,0,0,0,0,1334534101265682434,,,1252419962993606657,AustinTrain,Austin Train,False,,,"#COVID19 , #FailedState",,
2020-12-03T22:49:18+00:00,1334630822247272453,1334466947912699904,@devisridhar Ban wet markets @UN @WHO Don’t wait for yet another perfect storm. #COVID19 #ChineseVirus @ausgov @BritIndianVoice @InsightNLon,en,False,False,0,0,0,0,,,,36924167,Queenbeebuzzz,Harsha Jani,False,1334466947912699904,174151902,"#COVID19 , #ChineseVirus","devisridhar , UN , WHO , ausgov , BritIndianVoice , InsightNLon",
2020-12-03T22:49:15+00:00,1334630807122685952,1334630807122685952,"#Delta Airlines will begin #contacttracing https://t.co/DXOq1VwwPB #Travel #Airport #Health #healthnews #Covid #COVID19 #CCPVirus #news #NewsGang #USA #Thursday [Dec. 03, 2020]",en,False,False,0,0,0,0,,,,1300484816685740032,PinkPDumplin,PinkPastelDumplin,False,,,"#Delta , #contacttracing , #Travel , #Airport , #Health , #healthnews , #Covid , #COVID19 , #CCPVirus , #news , #NewsGang , #USA , #Thursday",,https://t.co/DXOq1VwwPB
2020-12-03T22:49:15+00:00,1334630806401277953,1334630806401277953,"NEW—Biden has asked Dr Fauci to stay on, and to serve as a “chief medical adviser”. #COVID19 https://t.co/1eDSwsfRDp",en,False,False,129,709,29,21,,,,18831926,DrEricDing,Eric Feigl-Ding,True,,,#COVID19,,
2020-12-03T22:49:14+00:00,1334630801728819202,1334630801728819202,"In England, Rumbles of Discontent as Parliament Votes to Exit Lockdown 

READ MORE: https://t.co/j4AsHxSHNy

#cdc #coronavirus #covid19 #mers #outbreak #pandemic #sars #ViralOutbreak #virus #who~ https://t.co/8d1oiwGCpr",en,False,False,0,0,0,0,,,,226310002,IAM__Network,IAM Platform,False,,,"#cdc , #coronavirus , #covid19 , #mers , #outbreak , #pandemic , #sars , #ViralOutbreak , #virus , #who",,https://t.co/j4AsHxSHNy
2020-12-03T22:49:13+00:00,1334630798096523268,1334619970798563328,@mguevenoux si Stan a aimé; je n'aime pas !!!!!!!!!!!!! mdr #COVID19,fr,False,False,0,0,0,0,,,,1172114607735017472,gustave213,gustave21,False,1334619970798563328,277091443,#COVID19,mguevenoux,
2020-12-03T22:49:13+00:00,1334630798054584327,1334630798054584327,Im doing so much cleaning at work that house is now officially a kip.  #COVID19,en,False,False,0,0,0,0,,,,149647886,Shevaunne,Shevaunne,False,,,#COVID19,,
2020-12-03T22:49:12+00:00,1334630795345059841,1334630795345059841,#COVID19 Miles de millones de vacunas del coronavirus tendrán un componente hecho en Mar del Plata | 0223 @ginesggarcia @pfizer @AstraZeneca @sputnikvaccine  https://t.co/yNwGP3hsCD,es,False,False,0,0,0,0,,,,859052906,GContrerasmdq,Guillermo Contreras,False,,,#COVID19,"ginesggarcia , pfizer , AstraZeneca , sputnikvaccine",https://t.co/yNwGP3hsCD
2020-12-03T22:49:10+00:00,1334630788688699395,1334630788688699395,ALERT: CHP motorcycle officer dies week after on-duty crash - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/LMzcSNF33b https://t.co/QtshlhY9qS,en,False,False,0,0,0,0,,,,166326763,GlobalPandemics,GlobalPandemic.NET,False,,,"#Coronavirus , #COVID19 , #Protests",,https://t.co/LMzcSNF33b
2020-12-03T22:49:10+00:00,1334630785803051008,1334630785803051008,"As a responsible domestic cleaner here's one of the precautions I'm taking during the #CoronaVirus outbreak.

https://t.co/84kAfYLYpU
#Covid19",en,False,False,0,0,0,0,,,,4408601417,YorkHouseCleanr,Karl Senior- more than 'just a cleaner',False,,,"#CoronaVirus , #Covid19",,https://t.co/84kAfYLYpU
2020-12-03T22:49:09+00:00,1334630782716026885,1334630782716026885,Bravo a @LucaBizzarri che ha fatto notare a @sbarisoni che #Salvini farebbe il testimonial dei vaccini solo per i propri interessi politici ed elettorali e non per informare #primagliitaliani sulla prevenzione del #COVID19 #ottoemezzola7,it,False,False,0,2,1,0,,,,1186304158166634497,AntonioStelvio6,Antonio Stelvio,False,,,"#Salvini , #primagliitaliani , #COVID19 , #ottoemezzola7","LucaBizzarri , sbarisoni",
2020-12-03T22:49:05+00:00,1334630767901757446,1334630767901757446,"Dilador Borges e a primeira-dama deixam UTI e seguem em observação na enfermaria do Hospital Unimed.
Leia mais em https://t.co/rQ6AEButyv ou em nosso App LR1.
#portallr1 #aracatuba #noticia #jornal #uti #coronavirus #pandemia #covid19 #melhora #tratamento #hospital",pt,False,False,1,0,0,0,,,,69571031,portalLr1,Lr1 | O Liberal Regional,False,,,"#portallr1 , #aracatuba , #noticia , #jornal , #uti , #coronavirus , #pandemia , #covid19 , #melhora , #tratamento , #hospital",,https://t.co/rQ6AEButyv
2020-12-03T22:49:05+00:00,1334630765930442760,1334630765930442760,"Jeden Tag sterben 700 Gehirnzellen  bei Erstellern von solchen Tweets....... 

#Lanz #CoronaPandemie
#Corona #Covid19 #Covid_19 #Neuinfektionen #COVID19de #Covidioten #CoronaLeugner",de,False,False,0,10,3,0,1334630026885656583,,,841694079457067012,hridayy_,𝓣𝔂𝓵𝓮𝓻.𝓓𝓾𝓻𝓭𝓮𝓷 || ᴮᴸᴹ,False,,,"#Lanz , #CoronaPandemie , #Corona , #Covid19 , #Covid_19 , #Neuinfektionen , #COVID19de , #Covidioten , #CoronaLeugner",,
2020-12-03T22:49:04+00:00,1334630763795533824,1334630763795533824,"#MODERNATURE #CORONA #COVID19 #DKPOL Så r vi da to der ved hvad d drejer sig om!
Flok immunitet r eneste vej frem &amp; ja, lad falde dem fra som ikke kan stå! D R jo sådan naturloven r skrevet, selvom i er mange der fornægter denne og den skinbarlige sandhed

https://t.co/7eVHJ4KZbm",da,False,False,0,0,0,0,,,,1320743832275832833,folkestyret,Folkestyret.dk - Vejen Frem ☼,False,,,"#MODERNATURE , #CORONA , #COVID19 , #DKPOL",,https://t.co/7eVHJ4KZbm
2020-12-03T22:49:03+00:00,1334630756749094915,1334630756749094915,"Who listener to these morons?!
STOP WATCHING TV
LISTEN 2 UR OWN DR

#COVID #COVID19 #VaxAware #DoNotComply #ConstitutionalGovernance #NoPatriotAct #NoPoliticalParties #MakePacsNLobbiesIllegal #NoGreatReset #NoAgenda21 #noGlobalism #NoCentralBank #NoIMF #NoWorldBank #NoCia #NoIMF",en,False,False,0,1,0,0,1333445662877184015,,,821961366986702848,MiLiTiKiLaLa,MiLiTiKiLaLa,False,,,"#COVID , #COVID19 , #VaxAware , #DoNotComply , #ConstitutionalGovernance , #NoPatriotAct , #NoPoliticalParties , #MakePacsNLobbiesIllegal , #NoGreatReset , #NoAgenda21 , #noGlobalism , #NoCentralBank , #NoIMF , #NoWorldBank , #NoCia , #NoIMF",,
2020-12-03T22:49:02+00:00,1334630752563187714,1334630752563187714,"#zazafamilyI will crowdfunding campaign, gofundme, kickstarter promotion
https://t.co/wnb4AyDOPM
#Kickstarter #indiegogo #family #ChristmasTree #NewYear2021  #footballindex #BTC #viral #COVID19 #zazafamily  #9YearsOf5SOS #jackharlow #leefang",en,False,False,0,0,0,0,,,,1311061864793673733,AchiChinelo,achi chinelo,False,,,"#zazafamilyI , #Kickstarter , #indiegogo , #family , #ChristmasTree , #NewYear2021 , #footballindex , #BTC , #viral , #COVID19 , #zazafamily , #9YearsOf5SOS , #jackharlow , #leefang",,https://t.co/wnb4AyDOPM
2020-12-03T22:49:00+00:00,1334630744120029184,1334630744120029184,"#Obama, #Bush y #Clinton expresan su voluntad de vacunarse públicamente contra el #Covid19. 💉

https://t.co/sRoEAUPlcI",es,False,False,1,7,0,1,,,,14917589,eleconomista,El Economista,True,,,"#Obama , #Bush , #Clinton , #Covid19",,https://t.co/sRoEAUPlcI
2020-12-03T22:48:58+00:00,1334630736226365441,1334630736226365441,@pfizer Vaccine #COVID19 https://t.co/SWLC0EBMXM,it,False,False,0,0,0,0,,,,1195043896167936001,lindquist_lord,Fat.Bald.Old.Married.,False,,56488059,#COVID19,pfizer,
2020-12-03T22:48:58+00:00,1334630734586388482,1334630734586388482,Christian Persecution on the Rise Amid COVID Pandemic This Christmas | CBN News https://t.co/rKjJHWd56j #Christian #ChristianPersecution #Christmas #COVID19,en,False,False,0,0,0,0,,,,29082715,AdvertisingLaw,John Lichtenberger,False,,,"#Christian , #ChristianPersecution , #Christmas , #COVID19",,https://t.co/rKjJHWd56j
2020-12-03T22:48:57+00:00,1334630734104039427,1334630734104039427,#COVID19,und,False,False,0,0,0,0,1334586597853970432,,,933822869452320770,melinda_musser,MelindaMusser,False,,,#COVID19,,
